Kepler ID,KOI Name,Kepler Name,Kepler Disposition,NExScI Disposition,RA (J2000),Dec (J2000),Time of Transit Epoch,Period,Transit Depth,Duration,Ingress Duration,Impact Parameter,Inclination,Semi-major Axis,Eccentricity,Long of Periastron,r/R,a/R,Planet Radius,Teq,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Age,Provenance,Quarters,Transit Number,KOI count,Binary Discrimination,Transit Model,Transit Model SNR,Transit Model DOF,Transit Model chisq,Last vet Update,DV Report,DV Summary,Transit Flag,Secondary Flag,Offset Flag,Contamination Flag,Disposition Score
9592575,K03565.01,,FALSE POSITIVE,FALSE POSITIVE,19 34 40.642,+46 17 50.85,131.575561,2.63757408,169658,5.9626,,1.107,76.36,0.038,0,,0.73,4.694,76.02,1242,5639,4.509,0.36,0.953,1.071,,q1_q17_dr25_stellar,1.11111E+28,435,1,0,Mandel and Agol (2002 ApJ 580 171),1471.6,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009592575/kplr009592575-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009592575/kplr009592575-01-20160209194854_dvs.pdf,0,1,0,0,0
9592579,K00243.01,,FALSE POSITIVE,FALSE POSITIVE,19 34 40.824,+46 17 44.41,134.212775,2.637574744,5423.5,5.4573,,0.909,67.46,0.039,0,,0.081,2.371,9.16,1385,6108,4.466,0.07,1.03,1.132,,q1_q17_dr25_stellar,1.11111E+31,514,1,0.884,Mandel and Agol (2002 ApJ 580 171),222.8,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009592579/kplr009592579-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009592579/kplr009592579-01-20160209194854_dvs.pdf,0,1,1,1,0
9592621,K08286.01,,CANDIDATE,CANDIDATE,19 34 44.136,+46 15 55.95,153.9107,191.03728,1607,3.595,,0.091,89.99,0.634,0,,0.036,419,3.54,286,5440,4.497,0.16,0.901,0.931,,q1_q17_dr25_stellar,1.00111E+22,3,1,0.922,Mandel and Agol (2002 ApJ 580 171),7,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009592621/kplr009592621-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009592621/kplr009592621-01-20160209194854_dvs.pdf,0,0,0,0,0.186
9592705,K00288.01,,CANDIDATE,CANDIDATE,19 34 51.950,+46 13 35.95,177.27227,10.27532513,209.7,6.3093,,0.315,88.49,0.105,0,,0.013,12,3.04,1211,6150,3.96,0.22,2.086,1.448,,q1_q17_dr25_stellar,1.11111E+31,126,1,0.283,Mandel and Agol (2002 ApJ 580 171),99.5,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009592705/kplr009592705-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009592705/kplr009592705-01-20160209194854_dvs.pdf,0,0,0,0,1
9592831,K07947.01,,FALSE POSITIVE,FALSE POSITIVE,19 35 02.606,+46 13 52.32,131.934,0.609668222,287.6,2.836,,0.135,85.62,0.014,0,,0.015,1.764,1.35,1805,5296,4.576,0.12,0.815,0.911,,q1_q17_dr25_stellar,1.00111E+22,750,1,0.998,Mandel and Agol (2002 ApJ 580 171),15.7,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009592831/kplr009592831-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009592831/kplr009592831-01-20160209194854_dvs.pdf,1,0,1,1,0
9592850,K03883.01,,FALSE POSITIVE,FALSE POSITIVE,19 35 04.277,+46 14 15.33,131.94673,1.219324537,379055,4.7501,,0.489,81.21,0.021,0,,0.619,3.199,60.62,1569,5455,4.458,-0.08,0.897,0.844,,q1_q17_dr25_stellar,1.0011E+22,443,1,-1,Mandel and Agol (2002 ApJ 580 171),241,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009592850/kplr009592850-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009592850/kplr009592850-01-20160209194854_dvs.pdf,0,1,0,0,0
9592855,K07196.01,,FALSE POSITIVE,FALSE POSITIVE,19 35 04.834,+46 14 11.69,131.946514,0.609662423,140917,4.24033,,0.799,62.31,0.017,0,,0.444,1.719,110.14,3834,7498,3.964,-0.06,2.274,1.735,,q1_q17_dr25_stellar,1.11111E+31,2204,1,-1,Mandel and Agol (2002 ApJ 580 171),3250.1,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009592855/kplr009592855-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009592855/kplr009592855-01-20160209194854_dvs.pdf,1,0,0,1,0
9593528,K03939.01,,CANDIDATE,CANDIDATE,19 36 06.768,+46 12 06.38,132.3531,1.88665445,2098,1.343,,1.269,72.18,0.03,0,,0.321,4.15,43.81,1794,6296,4.247,-0.36,1.249,1.005,,q1_q17_dr25_stellar,1E+22,49,1,0.998,Mandel and Agol (2002 ApJ 580 171),15.8,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009593528/kplr009593528-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009593528/kplr009593528-01-20160209194854_dvs.pdf,0,0,0,0,1
9593757,K02774.01,,FALSE POSITIVE,FALSE POSITIVE,19 36 25.488,+46 12 39.57,133.61066,2.49432176,8043,2.3269,,0.069,89.55,0.036,0,,0.082,8.861,8.91,1342,5780,4.438,0,1,1,,Solar,1E+26,209,1,0.287,Mandel and Agol (2002 ApJ 580 171),43.2,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009593757/kplr009593757-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009593757/kplr009593757-01-20160209194854_dvs.pdf,0,1,1,1,0
9593759,K03800.01,,FALSE POSITIVE,FALSE POSITIVE,19 36 25.759,+46 12 34.09,132.36584,1.247156944,134761,2.6779,,25.224,34.03,0.025,0,,24.663,30.4,26042.9,4120,4770,2.605,-0.24,9.67,1.373,,q1_q17_dr25_stellar,1.10111E+24,200,1,0.227,Mandel and Agol (2002 ApJ 580 171),92.4,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009593759/kplr009593759-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009593759/kplr009593759-01-20160209194854_dvs.pdf,0,1,0,0,0
9593773,K04240.01,,FALSE POSITIVE,FALSE POSITIVE,19 36 26.969,+46 15 09.75,133.5458,3.1339356,203.7,4.477,,0.768,77.85,0.043,0,,0.014,3.65,1.58,1315,6137,4.46,-0.06,1.018,1.086,,q1_q17_dr25_stellar,1.11111E+30,421,1,0.998,Mandel and Agol (2002 ApJ 580 171),21.4,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009593773/kplr009593773-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009593773/kplr009593773-01-20160209194854_dvs.pdf,0,1,1,0,0
9594184,K05696.01,,FALSE POSITIVE,FALSE POSITIVE,19 37 02.174,+46 13 16.32,141.1113,42.093314,886,4.649,,0.035,89.97,0.214,0,,0.026,71,2.19,407,4885,4.541,-0.02,0.763,0.738,,q1_q17_dr25_stellar,1.11111E+26,21,1,0.074,Mandel and Agol (2002 ApJ 580 171),7.4,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009594184/kplr009594184-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009594184/kplr009594184-01-20160209194854_dvs.pdf,0,0,1,0,0.507
9594992,K05697.01,,FALSE POSITIVE,FALSE POSITIVE,19 38 09.470,+46 17 41.17,182.1603339,274.1085925,,6.59,,,,,,,,,,,,,,,,,,,,1,,,,,,12/4/2014 0:00,,,1,0,0,0,
9595686,K00944.01,,CANDIDATE,CANDIDATE,19 39 11.938,+46 12 27.25,170.244566,3.108251172,1867.7,2.5048,,0.9,80.01,0.039,0,,0.048,5.18,4.43,1096,5330,4.495,-0.08,0.847,0.819,,q1_q17_dr25_stellar,1.11111E+31,435,1,0.396,Mandel and Agol (2002 ApJ 580 171),156.5,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009595686/kplr009595686-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009595686/kplr009595686-01-20160209194854_dvs.pdf,0,0,0,0,1
9595827,K00217.01,Kepler-71 b,CANDIDATE,CONFIRMED,19 39 27.722,+46 17 09.06,133.4150433,3.905081685,21340.5,2.8213,,0.131,89.37,0.049,0,,0.132,11.907,12.78,1046,5543,4.54,0.21,0.887,0.997,,q1_q17_dr25_stellar,1.11111E+31,341,1,0.305,Mandel and Agol (2002 ApJ 580 171),1315.8,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009595827/kplr009595827-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009595827/kplr009595827-01-20160209194854_dvs.pdf,0,0,0,0,0.999
9595956,K07604.01,,FALSE POSITIVE,FALSE POSITIVE,19 39 39.053,+46 15 53.42,280.9211479,316.950146,,5.33,,,,,,,,,,,,,,,,,,1.00111E+22,3,1,,,,,,9/18/2015 0:00,,,0,1,0,0,
9596064,K07197.01,,CANDIDATE,CANDIDATE,19 39 48.149,+46 14 31.74,132.0107,1.74145041,370.6,1.712,,0.33,87.48,0.027,0,,0.018,7.51,1.46,1234,5238,4.598,-0.1,0.764,0.854,,q1_q17_dr25_stellar,1.1111E+19,207,1,0.945,Mandel and Agol (2002 ApJ 580 171),10.9,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009596064/kplr009596064-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009596064/kplr009596064-01-20160209194854_dvs.pdf,0,0,0,0,1
9596089,K03675.01,,FALSE POSITIVE,FALSE POSITIVE,19 39 50.940,+46 13 32.19,133.49781,20.8392148,177508,2.3321,,0.894,89.43,0.134,0,,0.585,89.4,51.9,584,5378,4.488,-0.36,0.812,0.741,,q1_q17_dr25_stellar,1E+22,4,1,0.655,Mandel and Agol (2002 ApJ 580 171),197.6,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009596089/kplr009596089-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009596089/kplr009596089-01-20160209194854_dvs.pdf,0,1,0,0,0
9596187,K07198.01,,CANDIDATE,CANDIDATE,19 39 57.890,+46 13 24.86,131.699309,0.953299962,2236.6,1.69478,,1.267,51.91,0.019,0,,0.32,2.053,35.67,2011,6183,4.407,-0.36,1.02,0.969,,q1_q17_dr25_stellar,1.11111E+31,1404,1,0.973,Mandel and Agol (2002 ApJ 580 171),298,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009596187/kplr009596187-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009596187/kplr009596187-01-20160209194854_dvs.pdf,0,1,0,0,0.669
9596820,K05698.01,,FALSE POSITIVE,FALSE POSITIVE,19 40 54.206,+46 13 12.54,170.69,282.029084,312.8,4.686,,0.408,89.95,0.9,0,,0.017,428,2.33,363,6886,4.305,-0.36,1.287,1.227,,stellar_q1_q16,,,1,,Mandel and Agol (2002 ApJ 580 171),8.1,,,12/4/2014 0:00,,,1,0,1,0,
9596892,K07199.01,,CANDIDATE,CANDIDATE,19 41 01.356,+46 12 59.04,148.08554,20.2944118,453.9,0.357,,8.705,88.24,0.146,0,,7.728,274.5,774.73,648,5865,4.518,-0.04,0.918,1.012,,stellar_q1_q17,1.11111E+31,67,1,,Mandel and Agol (2002 ApJ 580 171),5.6,,,9/18/2015 0:00,,,0,0,0,0,
9597058,K01819.01,Kepler-962 b,CANDIDATE,CONFIRMED,19 41 15.154,+46 14 14.97,135.41595,12.05705659,523.9,2.3462,,0.548,89.07,0.098,0,,0.021,33.9,1.96,689,5365,4.537,0,0.834,0.873,,q1_q17_dr25_stellar,1.11111E+31,108,1,0.343,Mandel and Agol (2002 ApJ 580 171),20.8,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009597058/kplr009597058-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009597058/kplr009597058-01-20160209194854_dvs.pdf,0,0,0,0,1
9597095,K07200.01,,FALSE POSITIVE,FALSE POSITIVE,19 41 18.852,+46 16 06.15,131.707795,2.745640575,45264.7,3.04508,,1.117,79.78,0.038,0,,0.432,6.298,47.22,1300,5780,4.438,0,1,1,,Solar,1.11111E+31,495,1,0.168,Mandel and Agol (2002 ApJ 580 171),918,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009597095/kplr009597095-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009597095/kplr009597095-01-20160209194854_dvs.pdf,0,1,0,0,0
9597345,K00711.01,Kepler-218 c,CANDIDATE,CONFIRMED,19 41 39.074,+46 15 59.30,174.82144,44.6996563,837.7,6.2289,,0.472,89.46,0.246,0,,0.027,50,3.05,500,5497,4.394,0.38,1.046,0.988,,q1_q17_dr25_stellar,1.11111E+31,26,3,0.15,Mandel and Agol (2002 ApJ 580 171),71.3,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009597345/kplr009597345-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009597345/kplr009597345-01-20160209194854_dvs.pdf,0,0,0,0,0.483
9597345,K00711.02,Kepler-218 b,CANDIDATE,CONFIRMED,19 41 39.074,+46 15 59.30,135.44164,3.619309734,206.6,3.0504,,0.116,89.27,0.046,0,,0.013,9.14,1.47,1156,5497,4.394,0.38,1.046,0.988,,q1_q17_dr25_stellar,1.11111E+31,371,3,0.14,Mandel and Agol (2002 ApJ 580 171),47.4,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009597345/kplr009597345-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009597345/kplr009597345-02-20160209194854_dvs.pdf,0,0,0,0,0.972
9597345,K00711.03,Kepler-218 d,CANDIDATE,CONFIRMED,19 41 39.074,+46 15 59.30,254.17788,124.5245224,689.9,9.654,,0.004,90,0.486,0,,0.024,100.861,2.69,356,5497,4.394,0.38,1.046,0.988,,q1_q17_dr25_stellar,1.11111E+31,11,3,0.496,Mandel and Agol (2002 ApJ 580 171),47.5,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009597345/kplr009597345-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009597345/kplr009597345-03-20160209194854_dvs.pdf,0,0,0,0,0.772
9597411,K00424.01,,FALSE POSITIVE,FALSE POSITIVE,19 41 44.347,+46 12 11.26,170.393276,1.575631524,25626.6,2.59202,,1.065,73.22,0.026,0,,0.306,3.691,28.66,1577,6202,4.537,-0.62,0.858,0.923,,q1_q17_dr25_stellar,1.11111E+31,847,1,0,Mandel and Agol (2002 ApJ 580 171),465.4,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009597411/kplr009597411-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009597411/kplr009597411-01-20160209194854_dvs.pdf,0,1,0,0,0
9597729,K04417.01,,FALSE POSITIVE,FALSE POSITIVE,19 42 11.412,+46 17 15.66,131.5167,0.438153876,164.8,1.3885,,1.124,21.15,0.011,0,,0.138,1.206,14,2407,6032,4.508,-0.18,0.929,1.014,,q1_q17_dr25_stellar,1.11111E+31,1525,2,0.995,Mandel and Agol (2002 ApJ 580 171),33.4,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009597729/kplr009597729-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009597729/kplr009597729-02-20160209194854_dvs.pdf,1,1,1,0,0
9597729,K04417.02,,FALSE POSITIVE,FALSE POSITIVE,19 42 11.412,+46 17 15.66,131.95622,0.87630504,170.9,1.11,,1.207,33.47,0.018,0,,0.219,1.447,22.24,1911,6032,4.508,,0.929,0,,q1_q17_dr25_stellar,1.11111E+31,1525,2,0.971,Mandel and Agol (2002 ApJ 580 171),25.2,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009597729/kplr009597729-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009597729/kplr009597729-01-20160209194854_dvs.pdf,0,0,1,0,0.131
9597806,K01481.01,Kepler-860 b,CANDIDATE,CONFIRMED,19 42 18.545,+46 15 17.07,357.48217,5.101375725,894.6,2.595,,0.027,89.9,0.058,0,,0.027,15.434,2.84,1050,5869,4.479,-0.04,0.954,1.001,,q1_q17_dr25_stellar,1.11111E+28,220,1,0.403,Mandel and Agol (2002 ApJ 580 171),55.1,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009597806/kplr009597806-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009597806/kplr009597806-01-20160209194854_dvs.pdf,0,0,0,0,1
9597854,K07201.01,,FALSE POSITIVE,FALSE POSITIVE,19 42 22.486,+46 16 10.96,132.37957,1.287097944,106.1,1.94,,0.382,85.42,0.022,0,,0.01,4.78,0.89,1631,5906,4.494,-0.58,0.852,0.826,,q1_q17_dr25_stellar,1.11111E+30,1015,1,0.733,Mandel and Agol (2002 ApJ 580 171),12.3,,,5/10/2017 0:00,/missions/kepler/dv_files/0095/009597854/kplr009597854-20160209194854_dvr.pdf,/missions/kepler/dv_files/0095/009597854/kplr009597854-01-20160209194854_dvs.pdf,0,0,1,0,0.128
9598315,K05699.01,,FALSE POSITIVE,FALSE POSITIVE,19 43 00.499,+46 15 13.92,415.078,339.18109,157.9,5.34,,0.077,89.95,0.973,0,,0.012,489.4,1.7,332,6407,4.209,-0.3,1.344,1.065,,stellar_q1_q16,,,1,,Mandel and Agol (2002 ApJ 580 171),11.5,,,12/4/2014 0:00,,,1,0,0,0,
9602421,K04631.01,,FALSE POSITIVE,FALSE POSITIVE,19 48 22.999,+46 12 39.68,133.4975,3.55661906,23.3,5.396,,0.384,85.33,0.045,0,,0.004,4.72,0.72,1518,6018,4.081,-0.42,1.458,0.934,,q1_q17_dr25_stellar,1.11111E+31,305,1,0.264,Mandel and Agol (2002 ApJ 580 171),11.4,,,5/10/2017 0:00,/missions/kepler/dv_files/0096/009602421/kplr009602421-20160209194854_dvr.pdf,/missions/kepler/dv_files/0096/009602421/kplr009602421-01-20160209194854_dvs.pdf,0,0,1,1,0
9602431,K07202.01,,FALSE POSITIVE,FALSE POSITIVE,19 48 23.796,+46 14 36.64,133.522,3.5565617,68,6.691,,0.262,86.24,0.039,0,,0.007,4,0.52,883,4964,4.628,-0.72,0.633,0.621,,q1_q17_dr25_stellar,1.11111E+31,304,1,0.928,Mandel and Agol (2002 ApJ 580 171),10,,,5/10/2017 0:00,/missions/kepler/dv_files/0096/009602431/kplr009602431-20160209194854_dvr.pdf,/missions/kepler/dv_files/0096/009602431/kplr009602431-01-20160209194854_dvs.pdf,0,0,1,1,0
9602514,K01490.01,,FALSE POSITIVE,FALSE POSITIVE,19 48 29.246,+46 13 18.87,133.51831,3.55650737,293.6,8.545,,0.01,89.83,0.045,0,,0.015,3.282,3.05,1405,4951,3.876,0.1,1.843,0.931,,q1_q17_dr25_stellar,1.11111E+31,305,1,0.744,Mandel and Agol (2002 ApJ 580 171),77.1,,,5/10/2017 0:00,/missions/kepler/dv_files/0096/009602514/kplr009602514-20160209194854_dvr.pdf,/missions/kepler/dv_files/0096/009602514/kplr009602514-01-20160209194854_dvs.pdf,0,0,1,1,0
9602538,K07203.01,,FALSE POSITIVE,FALSE POSITIVE,19 48 30.499,+46 16 55.50,133.5549,3.55646511,46.1,4.72,,0.344,86.41,0.041,0,,0.006,5.48,0.56,1076,5475,4.479,-0.46,0.818,0.734,,q1_q17_dr25_stellar,1.11111E+31,305,1,0.203,Mandel and Agol (2002 ApJ 580 171),7.8,,,5/10/2017 0:00,/missions/kepler/dv_files/0096/009602538/kplr009602538-20160209194854_dvr.pdf,/missions/kepler/dv_files/0096/009602538/kplr009602538-01-20160209194854_dvs.pdf,0,0,0,1,0
9602562,K03985.01,,FALSE POSITIVE,FALSE POSITIVE,19 48 31.728,+46 15 23.36,133.5172,3.55653637,202.5,8.7,,0.712,72.75,0.047,0,,0.014,2.401,1.7,1272,5950,4.395,0.24,1.114,1.126,,q1_q17_dr25_stellar,1.11111E+31,305,1,0.936,Mandel and Agol (2002 ApJ 580 171),23.1,,,5/10/2017 0:00,/missions/kepler/dv_files/0096/009602562/kplr009602562-20160209194854_dvr.pdf,/missions/kepler/dv_files/0096/009602562/kplr009602562-01-20160209194854_dvs.pdf,0,0,1,1,0
9602595,K05700.01,,FALSE POSITIVE,FALSE POSITIVE,19 48 34.430,+46 13 42.45,133.5221921,3.55650976,687454,12.7364,,0.622,81.9,0.056,0,,1.069,4.411,283.93,2353,8105,3.937,-0.2,2.433,1.868,,q1_q17_dr25_stellar,1.11111E+31,0,1,-1,Mandel and Agol (2002 ApJ 580 171),3867.7,,,5/10/2017 0:00,/missions/kepler/dv_files/0096/009602595/kplr009602595-20160209194854_dvr.pdf,/missions/kepler/dv_files/0096/009602595/kplr009602595-01-20160209194854_dvs.pdf,0,1,0,0,0
9602613,K02612.01,,CANDIDATE,CANDIDATE,19 48 35.719,+46 17 49.02,133.86134,4.61225043,29.1,2.695,,0.012,89.95,0.053,0,,0.005,13.15,0.51,1032,5495,4.442,0.16,0.961,0.932,,q1_q17_dr25_stellar,1.11111E+31,228,2,0.717,Mandel and Agol (2002 ApJ 580 171),13.7,,,5/10/2017 0:00,/missions/kepler/dv_files/0096/009602613/kplr009602613-20160209194854_dvr.pdf,/missions/kepler/dv_files/0096/009602613/kplr009602613-01-20160209194854_dvs.pdf,0,0,0,0,0.856
9602613,K02612.02,,CANDIDATE,CANDIDATE,19 48 35.719,+46 17 49.02,131.94317,7.57299816,30.2,2.645,,0.411,88.83,0.074,0,,0.005,20.07,0.53,875,5495,4.442,0.16,0.961,0.932,,q1_q17_dr25_stellar,1.11111E+31,128,2,0.696,Mandel and Agol (2002 ApJ 580 171),10.9,,,5/10/2017 0:00,/missions/kepler/dv_files/0096/009602613/kplr009602613-20160209194854_dvr.pdf,/missions/kepler/dv_files/0096/009602613/kplr009602613-02-20160209194854_dvs.pdf,0,0,0,0,0.952
9602658,K07948.01,,FALSE POSITIVE,FALSE POSITIVE,19 48 39.082,+46 16 34.72,133.5416,3.55650403,132.3,6.862,,0.846,69.14,0.035,0,,0.012,2.38,0.56,580,3745,4.819,-0.4,0.427,0.438,,q1_q17_dr25_stellar,1.11111E+31,304,1,0.585,Mandel and Agol (2002 ApJ 580 171),11.8,,,5/10/2017 0:00,/missions/kepler/dv_files/0096/009602658/kplr009602658-20160209194854_dvr.pdf,/missions/kepler/dv_files/0096/009602658/kplr009602658-01-20160209194854_dvs.pdf,1,0,1,1,0
9602775,K04684.01,,FALSE POSITIVE,FALSE POSITIVE,19 48 47.374,+46 13 41.74,133.5377,3.5564279,131.4,6.998,,0.359,84.47,0.042,0,,0.011,3.725,0.8,972,5404,4.638,-0.5,0.694,0.789,,q1_q17_dr25_stellar,1.11111E+31,305,1,0.287,Mandel and Agol (2002 ApJ 580 171),12.3,,,5/10/2017 0:00,/missions/kepler/dv_files/0096/009602775/kplr009602775-20160209194854_dvr.pdf,/missions/kepler/dv_files/0096/009602775/kplr009602775-01-20160209194854_dvs.pdf,0,0,1,1,0
9604563,K07949.01,,CANDIDATE,CANDIDATE,19 50 47.189,+46 15 52.84,132.47033,1.001916708,70.9,1.256,,0.074,89.31,0.018,0,,0.008,6.15,0.62,1545,5521,4.613,-0.44,0.734,0.821,,q1_q17_dr25_stellar,1.11111E+31,1062,1,0.947,Mandel and Agol (2002 ApJ 580 171),8.3,,,5/10/2017 0:00,/missions/kepler/dv_files/0096/009604563/kplr009604563-20160209194854_dvr.pdf,/missions/kepler/dv_files/0096/009604563/kplr009604563-01-20160209194854_dvs.pdf,0,0,0,0,0.912
9605514,K00945.01,,CANDIDATE,CANDIDATE,19 51 48.384,+46 15 53.00,188.874,25.8474958,537.4,5.985,,0.054,89.91,0.176,0,,0.021,33.65,2.4,672,6297,4.448,-0.2,1.031,1.084,,q1_q17_dr25_stellar,1.11111E+31,42,3,0.027,Mandel and Agol (2002 ApJ 580 171),27.3,,,5/10/2017 0:00,/missions/kepler/dv_files/0096/009605514/kplr009605514-20160209194854_dvr.pdf,/missions/kepler/dv_files/0096/009605514/kplr009605514-02-20160209194854_dvs.pdf,0,0,0,0,1
9605514,K00945.02,,CANDIDATE,CANDIDATE,19 51 48.384,+46 15 53.00,146.36485,40.715561,680.9,6.894,,0.008,89.99,0.238,0,,0.024,46.2,2.7,578,6297,4.448,-0.2,1.031,1.084,,q1_q17_dr25_stellar,1.11111E+31,25,3,0.942,Mandel and Agol (2002 ApJ 580 171),28.9,,,5/10/2017 0:00,/missions/kepler/dv_files/0096/009605514/kplr009605514-20160209194854_dvr.pdf,/missions/kepler/dv_files/0096/009605514/kplr009605514-01-20160209194854_dvs.pdf,0,0,0,0,0.999
9605514,K00945.03,,FALSE POSITIVE,FALSE POSITIVE,19 51 48.384,+46 15 53.00,184.4713,66.789347,358.5,4.08,,0.667,89.6,0.332,0,,0.018,96.3,2.07,490,6297,4.448,-0.2,1.031,1.084,,q1_q17_dr25_stellar,1.11111E+31,15,3,0.357,Mandel and Agol (2002 ApJ 580 171),9.5,,,5/10/2017 0:00,/missions/kepler/dv_files/0096/009605514/kplr009605514-20160209194854_dvr.pdf,/missions/kepler/dv_files/0096/009605514/kplr009605514-03-20160209194854_dvs.pdf,1,0,0,0,0.137
9605552,K03102.01,,CANDIDATE,CANDIDATE,19 51 50.515,+46 13 40.52,138.09946,9.3210841,294.2,1.81,,0.082,89.95,0.063,0,,0.016,39.84,0.61,394,3773,4.925,-0.8,0.35,0.376,,stellar_q1_q16,,,1,,Mandel and Agol (2002 ApJ 580 171),6.1,,,12/4/2014 0:00,,,0,0,0,0,
9607164,K00587.01,Kepler-614 b,CANDIDATE,CONFIRMED,19 53 32.359,+46 16 33.74,171.60491,14.03490255,851.8,3.638,,0.66,88.37,0.103,0,,0.028,23.2,2.41,641,5258,4.513,-0.32,0.785,0.731,,q1_q17_dr25_stellar,1.11111E+31,74,1,0.468,Mandel and Agol (2002 ApJ 580 171),60.9,,,5/10/2017 0:00,/missions/kepler/dv_files/0096/009607164/kplr009607164-20160209194854_dvr.pdf,/missions/kepler/dv_files/0096/009607164/kplr009607164-01-20160209194854_dvs.pdf,0,0,0,0,1
9612825,K02685.01,,FALSE POSITIVE,FALSE POSITIVE,20 00 20.969,+46 12 02.50,133.24348,2.846517614,2154.4,4.228,,0.931,69.93,0.027,0,,0.054,2.715,1.88,528,3468,4.931,-0.18,0.32,0.32,,q1_q17_dr25_stellar,1.111E+26,274,1,0.8,Mandel and Agol (2002 ApJ 580 171),58,,,5/10/2017 0:00,/missions/kepler/dv_files/0096/009612825/kplr009612825-20160209194854_dvr.pdf,/missions/kepler/dv_files/0096/009612825/kplr009612825-01-20160209194854_dvs.pdf,0,1,1,0,0
9613070,K03601.01,,FALSE POSITIVE,FALSE POSITIVE,20 00 37.558,+46 12 11.95,132.19683,2.33211505,105949,2.96723,,1.747,77.38,0.034,0,,1.174,8,140.22,1594,6384,4.348,-0.52,1.094,0.97,,q1_q17_dr25_stellar,1E+22,39,1,-1,Mandel and Agol (2002 ApJ 580 171),997.8,,,5/10/2017 0:00,/missions/kepler/dv_files/0096/009613070/kplr009613070-20160209194854_dvr.pdf,/missions/kepler/dv_files/0096/009613070/kplr009613070-01-20160209194854_dvs.pdf,0,1,0,0,0
9630640,K07204.01,,FALSE POSITIVE,FALSE POSITIVE,18 46 31.246,+46 19 16.15,132.5316735,3.661895766,35477.1,35.6374,,2.959,21.39,0.049,0,,2.16,3.178,374.78,1708,6793,4.101,-0.46,1.589,1.162,,q1_q17_dr25_stellar,1.11111E+31,366,1,0.805,Mandel and Agol (2002 ApJ 580 171),291.7,,,5/10/2017 0:00,/missions/kepler/dv_files/0096/009630640/kplr009630640-20160209194854_dvr.pdf,/missions/kepler/dv_files/0096/009630640/kplr009630640-01-20160209194854_dvs.pdf,1,0,0,0,0
